name	age	party	constituency	pid	date	house_code	house_no	debate_section_topic	debate_section_id	contribution	order_in_discourse
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-14	dail	33	Taoiseach's Meetings and Engagements	dbsect_15	I have a fundamental problem with the World Economic Forum as a gathering where the world's most profitable and richest companies and billionaires rub shoulders with politicians from around the world, primarily to pursue their own interests rather than the wider interests of society. One thing of interest I notice was that Hines, the wealth and asset management company and owner of a very significant amount of property in this country, was present in Davos this year. That is very telling. The biggest residential development in the country, the Cherrywood development in my own area, is owned by Hines, although it has flipped some of the property and made a lot of profit. It got the land from NAMA at a discount but very modest houses there are going for between €600,000 and €700,000 and rents are running at €2,500 to €3,000 a month. This is totally unaffordable for the vast majority of people. Is that the net result of these kinds of forums? Investors like Hines make an absolute fortune from real estate and residential development in this country but deliver housing that is absolutely unaffordable for the vast majority of working people and rents that are completely unaffordable. In the case of the Cherrywood development, we still do not know how much affordable housing is to be given to us in exchange for the LIHAF funding. There is still wrangling over how much affordable housing we are going to get and whether it will actually be affordable, that is, what the prices will be. Will the Taoiseach comment on that? This wealth and asset management company, Hines, has €95 billion worth of assets around the world. These are the sorts of people who are controlling our housing sector and the consequence of this is utterly unaffordable housing and rents. Does that not say something about the priorities of these corporations that swan around with politicians at the World Economic Forum in Davos?	spk_150
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-14	dail	33	Taoiseach's Meetings and Engagements	dbsect_16	The Chinese regime is a brutal, totalitarian regime. It has engaged in across-the-board suppression of any dissent and wholesale persecution of certain groups. The Uyghurs were mentioned. In fact, it has been suggested that the Uyghurs are victims of a possible genocide and certainly victims of a really brutal suppression of an entire national and ethnic group. Did the Taoiseach raise that issue with the Chinese Premier? I do not know much about the philosophy of Falun Gong adherents, and I doubt I would share much of that philosophy, but I know they are a persecuted group. People from that group who live in my area come into my office regularly and did so again recently to report what is happening. I wrote to the Tánaiste about it a while ago. Their relatives were grabbed and arrested because they are supporters of Falun Gong. That happens very regularly, with horrific accounts of the treatment of people who subscribe to that particular group. There is also the absolutely brutal suppression of democracy in Hong Kong. Anybody who articulates any dissent or opposition to the regime will suffer pretty brutal consequences. Did the Taoiseach raise those issues with the Chinese Premier? The inconsistency of European Governments, including our own, on the principles of human rights is stark. We are very quick to jump up and down about the lack of respect for human rights of certain regimes but we say less about others, perhaps because we see it as in our economic interest to do so. China is one such regime, the United States is another and, for many years, Israel has been another. The list goes on and includes Saudi Arabia, etc. I would like to know what human rights issues the Taoiseach raised and what kind of response he got from the Chinese Premier.	spk_159
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-14	dail	33	Taoiseach's Meetings and Engagements	dbsect_17	The countries the Taoiseach visited are very much on the front line of what I will call the escalating new Cold War tensions between the expanded NATO and Putin and his bloc, as it were. It is worth noting that the Balkans is the crossroads of competing empires. Because of that, it was the place where the First World War began, and historically it has been so. These empires are banging up against each other with competing priorities, objectives and interests, and it has resulted in some pretty horrific conflicts. It is worth bearing in mind that historical context when we look at what is a very worrying situation. We all know Putin's invasion of Ukraine was an absolute disgrace. It was illegal, criminal, brutal and imperialist-driven. Equally, the expansion of NATO has not exactly helped matters, particularly when after the fall of the Soviet Union it was strongly urged by people like Gorbachev that it would not be a good idea, and that it would lead to conflict. Indeed, it has certainly contributed to it At his meetings, did the Taoiseach discuss NATO, the new Cold War and the dangerous tensions that are emerging? It is in the context of a new tailored arrangement between Ireland and NATO that has just been announced, which means we are going to be in a new formal co-operation arrangement with NATO. Is that not a really egregious breach of our neutrality? It is an arrangement with an alliance that is now even more discredited because its leading members, the United States Britain and Germany, are all up their necks in complicity with the Israel's crimes against the Palestinian people. They have really showed their moral bankruptcy and their true colours. If Putin is a nasty imperialist, is it not the case that equally, the dominant powers in NATO have shown themselves to be morally bankrupt, driven by self-interest and willing to support and tolerate some of the most horrific crimes? It should be all the more reason for us to keep a million miles away from NATO.	spk_162
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-14	dail	33	Taoiseach's Meetings and Engagements	dbsect_17	I am saying it is not a good thing.	spk_167
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-14	dail	33	Taoiseach's Meetings and Engagements	dbsect_17	It did not force them.	spk_169
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	It is incomprehensible that a regime which has for four months inflicted a slaughter on the people of Gaza that has claimed the lives of close to 30,000 people, displaced almost 2 million people and brought an entire population to the brink of famine, and which is in the dock, indicted for genocide, the worst crime a state or human being can commit, is contemplating yet another massacre of people in Gaza, specifically those in Rafah, where more than 1 million are people cowering under tents and amid rubble and the bodies of the slaughtered and the maimed. The Israeli regime is planning to do it again. What kind of regime is capable of that atrocity?What kind of regime thinks it could get away with a genocide in front of the world and, when it is indicted for genocide, wants to continue? The answer is a regime for which there are never any consequences, ever. Words of criticism, even the quite strong language used by the Minister, Deputy Coveney, and others today, mean nothing, as the Taoiseach rightly said, to Netanyahu, Smotrich and Ben-Gvir. Ministers today in the Israeli Government are saying they want destroy Gaza, adding to the litany of incitements to genocide made by that government over the past four months. Why do they continue? Why do they think they can do it again? It is because there are never any consequences. The United States continues to give them arms and weapons, as do European states like Germany and Britain. The European Union gives Israel favoured trade status and nobody imposes any sanctions. One of the things that this country can be most proud of is what the Dunnes Stores workers did in the mid-1980s when they went on strike for two years, forcing Ireland to become the first country in the world to impose comprehensive sanctions on apartheid South Africa, which began a domino effect that led to the dismantling of the apartheid regime. Guess who held out until the bitter end to defend that obnoxious regime? The United States and Britain, the same countries that are effectively giving licence to Israel to continue with its atrocities now. Be brave and do what this country did with apartheid South Africa in the mid-1980s, which helped to bring down that regime, admit that Israel is an apartheid state, an uncivilised state and a barbaric state and that it should have sanctions imposed on it to end the apartheid, end the occupation and end the possibility of the sort of genocidal slaughter we have seen for the past four months.	spk_9
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	"None of the horror that has happened over the past four months would have happened if western governments, including the European Union and the United States, had not given impunity to Israel for years. Long before the current horrific escalation of violence, Israel was indicted for war crimes and crimes against humanity for its occupation, apartheid and ethnic cleansing, which has been going on for decades. The world did not sanction Israel. This Government refused to even use the word ""apartheid"" when it is blatantly an apartheid regime, it is blatant that the siege of Gaza was collective punishment of 2 million people and it is blatant that the Israeli Government is engaged in an ongoing campaign of ethnic cleansing. Impunity was granted and that has given Netanyahu and the crazed, bloodthirsty Ministers in his government, who are his lieutenants, the confidence to believe that they can continue with this massacre. We have to impose sanctions on this regime and admit it is not a normal state and it is an apartheid, colonial, brutal regime, and that if we want to see peace, as we do, it has to mean the end of that apartheid regime and there can be equality between Jews, Muslims, Christians and people of no religion who can share the land of Palestine as equals.We would not accept anything less anywhere else. We did not accept it in South Africa. It has to be imposed by western governments."	spk_11
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	"This Government cannot simply say: ""Oh there's nothing we can do"". Because that impunity is what has given Israel the licence to continue with this horror."	spk_13
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	The west is arming Israel.	spk_15
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Ceisteanna ó Cheannairí - Leaders' Questions	dbsect_2	I am saying we should end apartheid.	spk_17
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	The Planning and Development Bill is the second biggest piece of legislation that has ever gone through this House. It deals with critical issues to do with the delivery of housing, the right of communities to participate in the planning and development of their area, the right of communities and individuals to have access to justice on community planning and development issues, and much more. The Bill is being dealt with in the committee. All of the Opposition spokespeople, and possibly others, are deeply unhappy that we are being asked to consider some 1,200 amendments in a very condensed period of, I believe, 20 or 30 hours. In that timeframe, it is not possible to deal with that number of amendments and the complexity of this critically important Bill. Opposition spokespeople have asked that it be spread out more to make it possible to deal with this critical legislation that deals with housing, planning, development and democracy.	spk_41
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	Held hostage. They are being held hostage in Gaza.	spk_44
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	People Before Profit published a plan for the funding of RTÉ and public broadcasting in August last year. It was obvious at that stage that there was a funding crisis. The TV licence has always been a regressive charge. After the Government's issues and the Tubridy scandal, it was obvious this could not work but the Government has not made a decision. The consequence is that 13,000 people get dragged through the courts for a regressive charge that it is not viable and that has to go. It is also clear that workers and jobs are going to be the collateral damage in RTÉ. They are talking about job suppression, which means good jobs will be privatised and outsourced, and the quality of public service broadcasting will be degraded. It will precisely hit arts, culture and entertainment.	spk_62
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	An tOrd Gnó - Order of Business	dbsect_3	The Government needs to scrap the TV licence and bring in a digital tax to directly fund RTÉ and public service broadcasting.	spk_64
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_10	Child poverty and child homelessness are completely unacceptable. We have 190,000 children at risk of poverty in this country. One of the most damning facts is that child homelessness has gone through the roof and we now have 4,105 children and 2,000 families living in emergency accommodation. Child homelessness has gone up from October 2021, when there were 2,300 children in emergency accommodation, to over 4,100 now. It is shameful. The trauma, stigma and mental health impact on children are utterly unacceptable. What I want to know is what the Government is going to do about it. In every case of child homelessness that I come across, there does not seem to be a policy to stop children and their families from going into homelessness. When they are in homelessness, unless they are at the top of the housing list, they are told to find a HAP tenancy. However, the rents are so far ahead of the HAP thresholds that they have no chance of finding anywhere, so they are trapped in homelessness. In some cases, if the parents, or one of the parents, have an income that is over the threshold, they cannot even get HAP and they are totally trapped in homeless accommodation. Yet, the Government will not do anything to raise the thresholds, control the rents or increase the amount of social and affordable housing that we are getting in private developments. What is the Government going to do to get children out of the homelessness trap?	spk_106
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I had a very interesting encounter with the Irish Second-Level Students Union yesterday. I spent the afternoon discussing with students from secondary schools up and down the country the issues they are concerned about. It highlighted for me the urgency of radical reform of our secondary school system and a few points should be borne in mind in that regard. One of the things they said was that there is absolutely nowhere for students to go if they are feeling anxious, worried, scared or bullied because we do not really have the necessary staff resources in schools or people who are trained to help. They were very keen on the idea that we would have psychologists in every school so that there would be somewhere to go. They were also scathing about the curriculum in the sense that most of it is rote learning out of books rather than more participatory education involving field trips, visits to museums or theatres, or meetings with people who are specialists and experts in a particular area, whereby they would feel motivated and would participate in their education, rather than just having to learn off books. That was very interesting but obviously it requires resources. They said that buses for things like that were a huge cost that most schools could not incur. They also said that when school inspections happen, the school inspectors never talk to the students about the issues affecting the school. It is all curriculum-based, rather than engaging with the students themselves about the issues affecting them.	spk_114
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I welcome what the Taoiseach outlined. Following on from that, what some of the second level students said is that sometimes, teachers handpicked people to talk to inspectors but there was not engagement with the mass of students and there should be a bit more engagement on the ground. The other point they raised related to facilities in a lot of schools, which vary widely from inadequate heating systems to toilets that are completely inappropriate and do not allow for privacy and other such issues. The point about the curriculum really struck me. I take the Taoiseach's point about things becoming more interactive with technology and so on but it is a fact that while it varies, wealthier schools have more resources. When I asked about theatre trips, one student said they had been on three theatre trips while another said there was no way their school could possibly afford to go to the theatre. They would have to hire a bus which would cost a fortune and there is no way they could do it or that a lot of money would have to be raised, which would be punitive. They were all very strongly of the view that they would be able to engage far better with their education if there was more of that kind of thing – interactive field trips that made real the stuff in the books.	spk_119
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_10	I just think we should listen when school students speak because they were passionate about education but they just felt the current system was not fit for purpose.	spk_121
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_10	We need to listen to the school students about what they think is necessary to make it work for them.	spk_123
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Departmental Programmes	dbsect_11	Child poverty and child homelessness are completely unacceptable. We have 190,000 children at risk of poverty in this country. One of the most damning facts is that child homelessness has gone through the roof and we now have 4,105 children and 2,000 families living in emergency accommodation. Child homelessness has gone up from October 2021, when there were 2,300 children in emergency accommodation, to over 4,100 now. It is shameful. The trauma, stigma and mental health impact on children are utterly unacceptable. What I want to know is what the Government is going to do about it. In every case of child homelessness that I come across, there does not seem to be a policy to stop children and their families from going into homelessness. When they are in homelessness, unless they are at the top of the housing list, they are told to find a HAP tenancy. However, the rents are so far ahead of the HAP thresholds that they have no chance of finding anywhere, so they are trapped in homelessness. In some cases, if the parents, or one of the parents, have an income that is over the threshold, they cannot even get HAP and they are totally trapped in homeless accommodation. Yet, the Government will not do anything to raise the thresholds, control the rents or increase the amount of social and affordable housing that we are getting in private developments. What is the Government going to do to get children out of the homelessness trap?	spk_106
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Citizens' Assembly	dbsect_12	I had a very interesting encounter with the Irish Second-Level Students Union yesterday. I spent the afternoon discussing with students from secondary schools up and down the country the issues they are concerned about. It highlighted for me the urgency of radical reform of our secondary school system and a few points should be borne in mind in that regard. One of the things they said was that there is absolutely nowhere for students to go if they are feeling anxious, worried, scared or bullied because we do not really have the necessary staff resources in schools or people who are trained to help. They were very keen on the idea that we would have psychologists in every school so that there would be somewhere to go. They were also scathing about the curriculum in the sense that most of it is rote learning out of books rather than more participatory education involving field trips, visits to museums or theatres, or meetings with people who are specialists and experts in a particular area, whereby they would feel motivated and would participate in their education, rather than just having to learn off books. That was very interesting but obviously it requires resources. They said that buses for things like that were a huge cost that most schools could not incur. They also said that when school inspections happen, the school inspectors never talk to the students about the issues affecting the school. It is all curriculum-based, rather than engaging with the students themselves about the issues affecting them.	spk_114
Richard Boyd Barrett	57	PBP	Dublin	#RichardBoydBarrett	2024-02-13	dail	33	Cabinet Committees	dbsect_13	I welcome what the Taoiseach outlined. Following on from that, what some of the second level students said is that sometimes, teachers handpicked people to talk to inspectors but there was not engagement with the mass of students and there should be a bit more engagement on the ground. The other point they raised related to facilities in a lot of schools, which vary widely from inadequate heating systems to toilets that are completely inappropriate and do not allow for privacy and other such issues. The point about the curriculum really struck me. I take the Taoiseach's point about things becoming more interactive with technology and so on but it is a fact that while it varies, wealthier schools have more resources. When I asked about theatre trips, one student said they had been on three theatre trips while another said there was no way their school could possibly afford to go to the theatre. They would have to hire a bus which would cost a fortune and there is no way they could do it or that a lot of money would have to be raised, which would be punitive. They were all very strongly of the view that they would be able to engage far better with their education if there was more of that kind of thing – interactive field trips that made real the stuff in the books.	spk_119
